############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
11080 1.1634149 30206.806 30206.806 30206.806 -2.5223384e-20 4.3770454e-15 1 1.7198287e-22 2.307718e-09 0.081707461
10920 1.1634149 29770.646 29770.646 29770.646 -3.0348126e-20 4.6232271e-15 1 2.5683011e-22 3.0670304e-09 0.081707461
10760 1.1634149 29334.486 29334.486 29334.486 -3.1312638e-20 4.8928059e-15 1 3.8839133e-22 4.1121495e-09 0.08170746
10600 1.1634149 28898.326 28898.326 28898.326 -3.2323608e-20 5.188716e-15 1 5.9512416e-22 5.5642943e-09 0.081707458
10440 1.1634149 28462.166 28462.166 28462.166 -3.8153203e-20 5.5143469e-15 1 9.245434e-22 7.6019913e-09 0.081707456
10280 1.1634149 28026.006 28026.006 28026.006 -3.9425418e-20 5.8736275e-15 1 1.4571782e-21 1.0491028e-08 0.081707453
10120 1.1634149 27589.846 27589.846 27589.846 -4.5857193e-20 6.2711286e-15 1 2.3316625e-21 1.4631604e-08 0.081707449
9960 1.1634149 27153.686 27153.686 27153.686 -4.7438089e-20 6.7121873e-15 1 3.7906008e-21 2.0633483e-08 0.081707443
9800 1.1634149 26717.526 26717.526 26717.526 -5.4557377e-20 7.2030597e-15 1 6.2658866e-21 2.9437297e-08 0.081707434
9640 1.1634149 26281.366 26281.366 26281.366 -6.2154495e-20 7.7511097e-15 1 1.0540346e-20 4.2513034e-08 0.081707421
9480 1.1634149 25845.205 25845.206 25845.205 -7.0267411e-20 8.3650414e-15 1 1.8059913e-20 6.2189387e-08 0.081707401
9320 1.1634149 25409.045 25409.046 25409.045 -7.8937752e-20 9.0551893e-15 1 3.1548777e-20 9.2208387e-08 0.081707371
9160 1.1634149 24972.885 24972.886 24972.885 -8.8211223e-20 9.8338805e-15 1 5.6247407e-20 1.3867394e-07 0.081707325
9000 1.1634149 24536.725 24536.726 24536.725 -9.8138085e-20 1.0715891e-14 1 1.0246005e-19 2.1170055e-07 0.081707252
8999.0908 1.1634147 24534.247 24534.248 24534.247 -9.8159231e-20 1.0721227e-14 1 1.0281623e-19 2.1221932e-07 0.081707251
8998.1816 1.1634147 24531.769 24531.769 24531.769 -9.8180487e-20 1.0726571e-14 1 1.0317384e-19 2.1273963e-07 0.081707251
8997.2725 1.1634147 24529.29 24529.291 24529.29 -9.8201692e-20 1.0731918e-14 1 1.0353278e-19 2.1326133e-07 0.08170725
8996.3633 1.1634147 24526.812 24526.812 24526.812 -9.8222905e-20 1.0737269e-14 1 1.0389304e-19 2.1378441e-07 0.08170725
8995.4541 1.1634147 24524.333 24524.334 24524.333 -9.8244125e-20 1.0742624e-14 1 1.0425462e-19 2.1430888e-07 0.081707249
8994.5449 1.1634147 24521.855 24521.855 24521.855 -9.8265353e-20 1.0747983e-14 1 1.0461755e-19 2.1483476e-07 0.081707249
8993.6357 1.1634147 24519.376 24519.377 24519.376 -9.8286587e-20 1.0753346e-14 1 1.0498181e-19 2.1536203e-07 0.081707248
